4.3, -1.5293, -1.03621
4.325, -1.5552, -1.01866
4.35, -1.58067, -1.00056
4.375, -1.60568, -0.98192
4.4, -1.63023, -0.962756
4.425, -1.6543, -0.943077
4.45, -1.67788, -0.922892
4.475, -1.70095, -0.902213
4.5, -1.7235, -0.881048
4.525, -1.74553, -0.859406
4.55, -1.76701, -0.837296
4.575, -1.78795, -0.814724
4.6, -1.80831, -0.791698
4.625, -1.82811, -0.768225
4.65, -1.84731, -0.744309
4.675, -1.86592, -0.719957
4.7, -1.88392, -0.695172
4.725, -1.9013, -0.66996
4.75, -1.91805, -0.644322
4.775, -1.93416, -0.618264
4.8, -1.94961, -0.591786
4.825, -1.96441, -0.564892
4.85, -1.97853, -0.537582
4.875, -1.99197, -0.509858
4.9, -2.00472, -0.481721
4.925, -2.01676, -0.45317
4.95, -2.02809, -0.424207
4.975, -2.03869, -0.394831
